County,ACURA ZDX,ALFA ROMEO TONALE,AUDI A3,AUDI A7,AUDI A8,AUDI E-TRON,AUDI E-TRON GT,AUDI E-TRON SPORTBACK,AUDI Q4,AUDI Q5,AUDI Q8,AUDI RS E-TRON GT,BENTLEY BENTAYGA,BENTLEY FLYING SPUR,BMW 330E,BMW 530E,BMW 745E,BMW I3,BMW I4,BMW I5,BMW I7,BMW I8,BMW IX,BMW X3,BMW X5,BMW XM,BRIGHTDROP ZEVO,BYD ELECTRIC TRUCK TRACTOR,CADILLAC CT6,CADILLAC ELR,CADILLAC LYRIQ,CHEVROLET BLAZER EV,CHEVROLET BOLT EUV,CHEVROLET BOLT EV,CHEVROLET EQUINOX EV,CHEVROLET SILVERADO EV,CHEVROLET SPARK,CHEVROLET VOLT,CHRYSLER PACIFICA,CODA CODA,DODGE HORNET,FERRARI 296 GTB,FERRARI 296 GTS,FERRARI SF90 STRADALE,FIAT 500,FIAT 500E,FISKER KARMA,FISKER OCEAN,FORD C-MAX,FORD ESCAPE,FORD F-150,FORD F-150 LARIAT,FORD FOCUS,FORD FUSION,FORD MUSTANG MACH-E,FORD RANGER,FORD TRANSIT,FREIGHTLINER ECASCADIA 116â€ DAY CAB,GEM GEM,GENESIS G80,GENESIS GV60,GENESIS GV70,GILLIG LOW FLOOR BUS,GMC HUMMER EV PICKUP,GMC HUMMER EV SUV,GMC SIERRA EV,GREENPOWER MOTOR COMPANY INC. EV STAR,HONDA ACCORD,HONDA CLARITY,HONDA PROLOGUE,HYUNDAI IONIQ,HYUNDAI IONIQ 5,HYUNDAI IONIQ 5 N,HYUNDAI IONIQ 6,HYUNDAI KONA ELECTRIC,HYUNDAI SANTA FE,HYUNDAI SONATA,HYUNDAI TUCSON,IC BUS PB10E,INTERNATIONAL MV60E,JAGUAR I-PACE,JEEP GRAND CHEROKEE,JEEP WRANGLER,KARMA REVERO,KIA EV6,KIA EV9,KIA NIRO,KIA OPTIMA,KIA SORENTO,KIA SOUL EV,KIA SPORTAGE,LAMBORGHINI REVUELTO,LAND ROVER RANGE ROVER,LAND ROVER RANGE ROVER SPORT,LEXUS NX,LEXUS RX,LEXUS RZ,LEXUS TX,LINCOLN AVIATOR,LINCOLN CORSAIR,LION LIONC (V2),LUCID AIR,MAZDA CX-70,MAZDA CX-90,MAZDA MX-30,MCLAREN P1,MERCEDES-BENZ B-CLASS,MERCEDES-BENZ C-CLASS,MERCEDES-BENZ EQB-CLASS,MERCEDES-BENZ EQE-CLASS SEDAN,MERCEDES-BENZ EQE-CLASS SUV,MERCEDES-BENZ EQS-CLASS SEDAN,MERCEDES-BENZ EQS-CLASS SUV,MERCEDES-BENZ ESPRINTER,MERCEDES-BENZ GLC-CLASS,MERCEDES-BENZ GLE-CLASS,MERCEDES-BENZ S-CLASS,MILES ZX50S AD,MINI COUNTRYMAN,MINI HARDTOP,MITSUBISHI I-MIEV,MITSUBISHI OUTLANDER,NEW FLYER XCELSIOR,NISSAN ARIYA,NISSAN LEAF,PETERBILT 220,PETERBILT 579,POLESTAR PS1,POLESTAR PS2,PORSCHE 918,PORSCHE CAYENNE,PORSCHE PANAMERA,PORSCHE TAYCAN,PORSCHE TAYCAN 4S,PORSCHE TAYCAN TURBO/TURBO S,RIVIAN EDV,RIVIAN R1S,RIVIAN R1T,ROLLS ROYCE SPECTRE,SMART EQ FORTWO,SMART FORTWO ELECTRIC DRIVE,SMITH ELECTRIC VEHICLES SMITH ELECTRIC VEHICLES,SUBARU CROSSTREK,SUBARU SOLTERRA,TESLA CYBERTRUCK,TESLA MODEL 3,TESLA MODEL S,TESLA MODEL X,TESLA MODEL Y,TESLA ROADSTER,TESLA SEMI,TOYOTA BZ4X,TOYOTA PRIUS PLUG-IN,TOYOTA PRIUS PRIME,TOYOTA RAV4,TOYOTA RAV4 PRIME,VINFAST VF 8,VOLKSWAGEN E-GOLF,VOLKSWAGEN ID.4,VOLVO C40,VOLVO S60,VOLVO S90,VOLVO TRUCK VNR,VOLVO V60,VOLVO XC40,VOLVO XC60,VOLVO XC90,WHEEGO ELECTRIC CARS WHEEGO,XOS MDXT,XOS SV01,Grand Total
Sherman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0
Smith,1.0,,1.0,,,2.0,,,,1.0,2.0,,,,4.0,5.0,1.0,10.0,5.0,2.0,,3.0,6.0,2.0,20.0,3.0,,,,1.0,20.0,7.0,11.0,13.0,2.0,,1.0,39.0,14.0,,1.0,,,,3.0,,,1.0,3.0,5.0,6.0,,1.0,12.0,16.0,,1.0,,4.0,,1.0,,,4.0,1.0,,,,7.0,6.0,,4.0,,6.0,2.0,,1.0,,,,1.0,9.0,35.0,,14.0,4.0,7.0,,4.0,1.0,32.0,,3.0,1.0,,,,,5.0,2.0,,,,2.0,,,,1.0,4.0,,9.0,6.0,,,,2.0,1.0,,1.0,,,4.0,,3.0,18.0,,,,,,4.0,2.0,6.0,,,,6.0,5.0,,,1.0,,1.0,3.0,16.0,195.0,71.0,40.0,175.0,,,2.0,3.0,18.0,,11.0,,1.0,12.0,,3.0,,,,,1.0,4.0,,,,1010.0
Somervell,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,5.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,31.0
Starr,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,4.0,,,,,,4.0,2.0,,,,,,,,,,,,8.0,,,,5.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,3.0,10.0,,,,,,,,3.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,12.0,1.0,2.0,6.0,,,,,2.0,,,,,,,,,,,,,,,,,74.0
Stephens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,12.0
Sterling,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
Stonewall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0
Sutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0
Swisher,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,10.0
Tarrant,35.0,9.0,15.0,4.0,2.0,92.0,45.0,32.0,39.0,59.0,38.0,5.0,1.0,,108.0,158.0,14.0,133.0,218.0,48.0,18.0,45.0,151.0,28.0,260.0,14.0,18.0,,10.0,20.0,277.0,97.0,274.0,359.0,44.0,14.0,11.0,417.0,243.0,,13.0,1.0,,1.0,49.0,,5.0,23.0,90.0,56.0,231.0,1.0,8.0,255.0,594.0,,67.0,,8.0,35.0,5.0,7.0,,29.0,52.0,8.0,,,92.0,96.0,24.0,164.0,4.0,57.0,28.0,4.0,5.0,4.0,,1.0,26.0,81.0,398.0,4.0,171.0,88.0,153.0,5.0,35.0,13.0,317.0,1.0,20.0,7.0,29.0,10.0,57.0,1.0,43.0,14.0,,62.0,4.0,46.0,1.0,,4.0,11.0,87.0,42.0,85.0,152.0,11.0,,16.0,44.0,22.0,,13.0,34.0,1.0,62.0,10.0,69.0,360.0,,,1.0,107.0,2.0,76.0,37.0,227.0,1.0,1.0,672.0,205.0,121.0,2.0,1.0,22.0,,6.0,36.0,246.0,5030.0,1311.0,885.0,4995.0,1.0,2.0,65.0,34.0,203.0,1.0,118.0,1.0,21.0,267.0,77.0,31.0,8.0,,1.0,53.0,91.0,178.0,,,,23117.0
Taylor,,,,,,,,1.0,,,,,,,1.0,,1.0,2.0,1.0,,,,,1.0,4.0,1.0,,,,,6.0,3.0,10.0,11.0,1.0,1.0,,18.0,14.0,,1.0,,,,,,,,11.0,5.0,4.0,1.0,,13.0,30.0,,1.0,,,,,,,6.0,2.0,,,,1.0,1.0,2.0,2.0,,1.0,2.0,,,,,,,4.0,15.0,,6.0,4.0,4.0,1.0,2.0,,15.0,,,,,,2.0,,1.0,,,,,2.0,,,,,,,1.0,,,,1.0,1.0,,,,,,19.0,,3.0,13.0,,,,,,,,2.0,,,,4.0,3.0,,,1.0,,1.0,,9.0,99.0,28.0,12.0,61.0,,,2.0,1.0,8.0,,6.0,,1.0,7.0,,2.0,1.0,,,,4.0,5.0,,,,510.0
Terry,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,20.0
Titus,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,2.0,5.0,,,,,,,,,,,1.0,,,,2.0,3.0,,,,,,,,,,,,,,,1.0,,3.0,,2.0,,,,,,,,1.0,2.0,,,1.0,,,,,4.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,3.0,15.0,6.0,1.0,9.0,,,,,3.0,,,,,1.0,,,,,,,1.0,1.0,,,,78.0
Tom Green,,,,,,1.0,,1.0,,1.0,,,,,,2.0,2.0,2.0,1.0,,,2.0,,,3.0,,,,,,21.0,3.0,6.0,8.0,1.0,,,9.0,7.0,,,,,,2.0,,,,2.0,2.0,7.0,,1.0,5.0,20.0,,,,,,,,,1.0,1.0,,,,2.0,,1.0,2.0,,,,,,,,,,3.0,21.0,,6.0,2.0,6.0,,2.0,,17.0,,,,,,,,3.0,3.0,,1.0,,12.0,,,,,1.0,,,,,,,,,,,,,,,3.0,13.0,,,,,,3.0,,1.0,,,,4.0,2.0,,,,,,,2.0,63.0,11.0,6.0,35.0,,,,,8.0,,9.0,,1.0,2.0,,,,,1.0,,,3.0,,,,360.0
Travis,18.0,51.0,67.0,2.0,1.0,194.0,63.0,50.0,137.0,179.0,114.0,6.0,,1.0,217.0,187.0,12.0,346.0,326.0,64.0,31.0,39.0,185.0,80.0,545.0,14.0,7.0,,,13.0,194.0,57.0,392.0,856.0,41.0,22.0,17.0,657.0,446.0,,7.0,5.0,2.0,2.0,91.0,1.0,7.0,27.0,153.0,179.0,395.0,8.0,37.0,220.0,1165.0,,59.0,,15.0,23.0,20.0,14.0,,25.0,41.0,2.0,,,153.0,83.0,40.0,778.0,5.0,146.0,103.0,9.0,7.0,12.0,3.0,,96.0,332.0,690.0,3.0,227.0,117.0,311.0,3.0,47.0,22.0,180.0,1.0,47.0,13.0,53.0,21.0,57.0,1.0,37.0,14.0,,82.0,8.0,109.0,1.0,2.0,6.0,6.0,56.0,37.0,60.0,131.0,7.0,,22.0,48.0,11.0,,60.0,127.0,13.0,95.0,31.0,109.0,882.0,,,3.0,277.0,,131.0,46.0,327.0,5.0,1.0,,759.0,386.0,3.0,,12.0,,24.0,47.0,486.0,9281.0,2244.0,1499.0,9501.0,7.0,,71.0,74.0,442.0,4.0,361.0,,56.0,477.0,67.0,43.0,5.0,,26.0,153.0,316.0,484.0,,,,41261.0
Trinity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,3.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,21.0
Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,3.0,,1.0,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,20.0
Upshur,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,6.0,4.0,,,,,,,,,,1.0,1.0,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,1.0,2.0,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,21.0,4.0,1.0,9.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,89.0
Upton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0
Uvalde,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,1.0,,,1.0,2.0,,,,,,,,,,,,1.0,,,2.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,10.0,5.0,1.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,48.0
Val Verde,,,1.0,,,,,,,1.0,,,,,3.0,1.0,,2.0,1.0,,,1.0,,1.0,2.0,,,,,,,1.0,1.0,1.0,2.0,,,2.0,6.0,,2.0,,,,,,,,2.0,1.0,2.0,,,2.0,5.0,,6.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,11.0,8.0,,,,2.0,,,,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,3.0,,,,,,1.0,,1.0,,,,,2.0,,,,,,1.0,,25.0,6.0,1.0,14.0,2.0,,2.0,,7.0,,4.0,,,,,2.0,,,,1.0,1.0,,,,,149.0
Van Zandt,,,,,,,,,,1.0,,,,,2.0,1.0,,6.0,1.0,,,,,,1.0,,,,,,2.0,2.0,,9.0,3.0,,,8.0,6.0,,,,,,1.0,,,1.0,4.0,2.0,3.0,,,3.0,13.0,,,,1.0,,,,,2.0,,,,,,,,2.0,,,1.0,,,,,,,4.0,10.0,,1.0,,2.0,,,,5.0,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,6.0,,,,,,,,2.0,,,,2.0,3.0,,,2.0,,,,4.0,42.0,6.0,3.0,28.0,,,,,3.0,,,,,,,,,,,,,,,,,204.0
Victoria,,,1.0,,,,,,,,1.0,,,,2.0,,,1.0,1.0,,,,,,2.0,1.0,,,,,1.0,3.0,,4.0,1.0,,,6.0,3.0,,,,,,,,1.0,1.0,1.0,2.0,7.0,,,3.0,9.0,,,,,,1.0,,,,2.0,,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,10.0,,5.0,,1.0,,1.0,,12.0,,,1.0,1.0,,1.0,,2.0,,,,,1.0,,,,,,,,2.0,,,,2.0,,,,,,1.0,,,5.0,,,,,,,,2.0,,,,1.0,,,,1.0,,,1.0,7.0,49.0,15.0,6.0,48.0,,,6.0,1.0,4.0,,5.0,,1.0,1.0,,,,,,,,2.0,,,,256.0
Walker,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,,3.0,,,1.0,,,1.0,,,,,,5.0,1.0,2.0,2.0,,,,3.0,4.0,,,,,,1.0,,,,1.0,,5.0,,,2.0,4.0,,,,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,6.0,9.0,,1.0,,2.0,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,2.0,1.0,,,,,,,,1.0,6.0,,,,,,,,,,,,2.0,,,,,,,1.0,1.0,32.0,7.0,3.0,20.0,,,,2.0,1.0,,1.0,,,4.0,,1.0,,,,1.0,,1.0,,,,155.0
Waller,,,,,,3.0,3.0,1.0,2.0,2.0,2.0,,,,1.0,1.0,,2.0,3.0,,,1.0,6.0,,5.0,,,,,,1.0,2.0,2.0,12.0,1.0,1.0,,7.0,9.0,,2.0,,,,1.0,,,,1.0,3.0,6.0,,,6.0,17.0,,1.0,,,,2.0,,,4.0,3.0,,,,4.0,1.0,,5.0,1.0,5.0,2.0,,2.0,,,,,4.0,13.0,,1.0,,3.0,,1.0,1.0,5.0,,,,,2.0,2.0,,1.0,,,1.0,,2.0,,,1.0,,1.0,,1.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,4.0,5.0,,,,2.0,,3.0,1.0,4.0,,,,5.0,5.0,,,,,,1.0,9.0,112.0,25.0,13.0,160.0,,,1.0,,5.0,,3.0,,1.0,9.0,2.0,,,,,,,3.0,,,,551.0
Ward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,7.0,,,,,,,,,,,,,,,,,,,,,,16.0
Washington,,,,,,,1.0,,1.0,,,,,,1.0,2.0,,1.0,,,,2.0,1.0,,3.0,,,,,,1.0,3.0,1.0,2.0,,,,2.0,3.0,,,,,,,,,,3.0,,4.0,,,4.0,13.0,,,,,,,,,,,,,,,1.0,1.0,3.0,,2.0,,,1.0,,,,,,3.0,,,1.0,3.0,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,3.0,38.0,5.0,5.0,29.0,,,,1.0,2.0,,3.0,,,2.0,,,,,,,1.0,2.0,,,,164.0
Webb,1.0,2.0,,,,,2.0,2.0,4.0,2.0,1.0,,,,7.0,6.0,1.0,3.0,5.0,2.0,3.0,4.0,1.0,1.0,3.0,4.0,,1.0,,,15.0,2.0,5.0,5.0,2.0,,1.0,11.0,8.0,,1.0,1.0,,,1.0,,,,2.0,9.0,24.0,,,2.0,46.0,,2.0,,,,,,,4.0,5.0,,,,2.0,9.0,,6.0,,2.0,1.0,,,,,,,8.0,25.0,,8.0,3.0,,2.0,1.0,,25.0,2.0,2.0,1.0,1.0,,3.0,,3.0,,,,,9.0,,,,,16.0,5.0,7.0,10.0,,,1.0,11.0,,,1.0,,,1.0,,12.0,4.0,,,,,,4.0,,9.0,,,,3.0,5.0,,,,,,,19.0,154.0,19.0,26.0,114.0,,,5.0,1.0,,,3.0,,,14.0,,1.0,,,,2.0,2.0,6.0,,,,769.0
Wharton,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,3.0,,1.0,1.0,,,3.0,1.0,,,,,,,,,,3.0,,2.0,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,5.0,,,1.0,,,1.0,,3.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,3.0,18.0,5.0,1.0,11.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,82.0
Wheeler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0
Wichita,,,2.0,,,,,,,1.0,,,,,3.0,5.0,,,2.0,,,4.0,,1.0,7.0,,,,,,2.0,3.0,9.0,6.0,,,,13.0,11.0,,,,,,2.0,,,1.0,4.0,5.0,9.0,1.0,,9.0,14.0,,,,,,,,,1.0,,,,,6.0,5.0,1.0,3.0,,,1.0,,,,,,,,12.0,,4.0,1.0,4.0,,4.0,,8.0,,,,1.0,1.0,,,1.0,,,,,2.0,,,,,2.0,,1.0,4.0,,,,1.0,,,,1.0,,,,1.0,6.0,,,,1.0,,,2.0,2.0,,,,6.0,1.0,,,,,,,5.0,70.0,20.0,12.0,60.0,,,,2.0,2.0,,7.0,,1.0,,,1.0,,,,,1.0,2.0,,,,380.0
Wilbarger,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,20.0
Willacy,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,3.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,5.0,,,4.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,25.0
Williamson,13.0,12.0,14.0,2.0,,44.0,18.0,15.0,29.0,37.0,17.0,1.0,,,85.0,78.0,2.0,125.0,132.0,15.0,2.0,9.0,80.0,24.0,180.0,,5.0,,4.0,4.0,142.0,38.0,167.0,215.0,38.0,4.0,9.0,300.0,291.0,,2.0,,,,28.0,1.0,,14.0,62.0,48.0,166.0,3.0,8.0,110.0,369.0,1.0,26.0,,2.0,1.0,18.0,8.0,,8.0,10.0,,,1.0,86.0,58.0,19.0,203.0,3.0,49.0,23.0,10.0,7.0,6.0,,,10.0,50.0,223.0,,130.0,85.0,122.0,4.0,21.0,5.0,76.0,,2.0,1.0,25.0,10.0,24.0,,35.0,16.0,,18.0,,78.0,2.0,1.0,2.0,5.0,27.0,10.0,40.0,54.0,3.0,1.0,11.0,25.0,2.0,,18.0,34.0,3.0,33.0,,110.0,335.0,,,,104.0,,24.0,11.0,54.0,,,5.0,182.0,105.0,,,7.0,,9.0,30.0,155.0,3870.0,617.0,523.0,6221.0,2.0,,56.0,33.0,178.0,1.0,122.0,,13.0,279.0,22.0,15.0,3.0,,7.0,29.0,83.0,134.0,,,1.0,18047.0
Wilson,,,1.0,,,1.0,,,,,,,,,2.0,3.0,1.0,,1.0,1.0,,,2.0,,3.0,,,,,1.0,8.0,3.0,1.0,4.0,,,1.0,3.0,8.0,,1.0,,,,,,,,1.0,,5.0,,,3.0,9.0,,2.0,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,2.0,13.0,,1.0,2.0,2.0,,1.0,,3.0,,2.0,1.0,,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,3.0,,,,,,,1.0,2.0,,,,1.0,2.0,,,,,,,2.0,39.0,6.0,6.0,47.0,,,,,4.0,,,,,2.0,1.0,,,,,1.0,1.0,3.0,,,,223.0
Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,6.0
Wise,,1.0,1.0,,,2.0,,,,1.0,,,,,1.0,1.0,,2.0,2.0,,,,,,4.0,,,,,1.0,5.0,2.0,5.0,8.0,3.0,,,14.0,3.0,,,,,1.0,1.0,,,1.0,3.0,3.0,14.0,,,9.0,10.0,,1.0,,1.0,,,,,2.0,5.0,,,1.0,4.0,1.0,,3.0,,2.0,2.0,,,,,,1.0,4.0,13.0,,4.0,1.0,4.0,,1.0,,6.0,,1.0,,,,1.0,,4.0,1.0,,,,,,,,,,,1.0,3.0,,,,,,,,,,2.0,,,8.0,,,,,,,1.0,2.0,,,,2.0,3.0,,,,,,,6.0,69.0,14.0,7.0,35.0,,,2.0,1.0,10.0,,,,,5.0,1.0,,,,,1.0,1.0,3.0,,,,338.0
Wood,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,3.0,3.0,5.0,,,,3.0,3.0,,1.0,,,,1.0,,,,,,1.0,,,2.0,4.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,4.0,,1.0,,,,,,4.0,,,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,1.0,3.0,,,,,,,2.0,26.0,6.0,1.0,17.0,,,,1.0,2.0,,3.0,,,3.0,,1.0,,,,,,,,,,118.0
Yoakum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,4.0
